cfg,phi,interesting,reason_skipped,K,n_executions,avg_behavior_size,support_min,support_mean,support_max,reduction_from_bottom,compression_from_bottom
"(1, 1, 1, 3, 0, 2, 1, 4)",facility: ρ = type  │  femalepart: ρ = type  │  formedpart: ρ = p_masskg  │  hinge: ρ = type  │  hingepack: ρ = id  │  malepart: ρ = p_masskg_band  │  steelpin: ρ = type  │  steelsheet: ρ = type,True,,2902,2907,26.995184038527693,1,1.001722949689869,2,0.0017199862401100496,0.0
"(1, 1, 1, 3, 0, 3, 1, 2)",facility: ρ = type  │  femalepart: ρ = type  │  formedpart: ρ = p_masskg  │  hinge: ρ = type  │  hingepack: ρ = id  │  malepart: ρ = type  │  steelpin: ρ = type  │  steelsheet: ρ = p_masskg_band,True,,2902,2907,26.995184038527693,1,1.001722949689869,2,0.0017199862401100496,0.0
"(1, 1, 1, 3, 0, 3, 1, 3)",facility: ρ = type  │  femalepart: ρ = type  │  formedpart: ρ = p_masskg  │  hinge: ρ = type  │  hingepack: ρ = id  │  malepart: ρ = type  │  steelpin: ρ = type  │  steelsheet: ρ = SteelCoil,True,,2902,2907,26.995184038527693,1,1.001722949689869,2,0.0017199862401100496,0.0
"(1, 1, 1, 3, 1, 1, 1, 4)",facility: ρ = type  │  femalepart: ρ = type  │  formedpart: ρ = p_masskg  │  hinge: ρ = type  │  hingepack: ρ = type  │  malepart: ρ = p_masskg  │  steelpin: ρ = type  │  steelsheet: ρ = type,True,,1512,2907,26.995184038527693,1,1.9226190476190477,8,0.47987616099071206,0.0
"(1, 1, 1, 3, 1, 2, 1, 2)",facility: ρ = type  │  femalepart: ρ = type  │  formedpart: ρ = p_masskg  │  hinge: ρ = type  │  hingepack: ρ = type  │  malepart: ρ = p_masskg_band  │  steelpin: ρ = type  │  steelsheet: ρ = p_masskg_band,True,,1512,2907,26.995184038527693,1,1.9226190476190477,8,0.47987616099071206,0.0
"(1, 1, 1, 3, 1, 2, 1, 3)",facility: ρ = type  │  femalepart: ρ = type  │  formedpart: ρ = p_masskg  │  hinge: ρ = type  │  hingepack: ρ = type  │  malepart: ρ = p_masskg_band  │  steelpin: ρ = type  │  steelsheet: ρ = SteelCoil,True,,2464,2907,26.995184038527693,1,1.1797889610389611,4,0.15239078087375302,0.0
"(1, 1, 1, 3, 1, 3, 1, 1)",facility: ρ = type  │  femalepart: ρ = type  │  formedpart: ρ = p_masskg  │  hinge: ρ = type  │  hingepack: ρ = type  │  malepart: ρ = type  │  steelpin: ρ = type  │  steelsheet: ρ = p_masskg,True,,1512,2907,26.995184038527693,1,1.9226190476190477,8,0.47987616099071206,0.0
"(1, 1, 2, 1, 0, 3, 1, 4)",facility: ρ = type  │  femalepart: ρ = type  │  formedpart: ρ = p_masskg_band  │  hinge: ρ = p_masskg  │  hingepack: ρ = id  │  malepart: ρ = type  │  steelpin: ρ = type  │  steelsheet: ρ = type,True,,2843,2907,26.995184038527693,1,1.0225114315863524,2,0.022015823873409057,0.0
"(1, 1, 2, 1, 1, 2, 1, 4)",facility: ρ = type  │  femalepart: ρ = type  │  formedpart: ρ = p_masskg_band  │  hinge: ρ = p_masskg  │  hingepack: ρ = type  │  malepart: ρ = p_masskg_band  │  steelpin: ρ = type  │  steelsheet: ρ = type,True,,2848,2907,26.995184038527693,1,1.0207162921348314,2,0.020295837633298897,0.0
"(1, 1, 2, 1, 1, 3, 1, 2)",facility: ρ = type  │  femalepart: ρ = type  │  formedpart: ρ = p_masskg_band  │  hinge: ρ = p_masskg  │  hingepack: ρ = type  │  malepart: ρ = type  │  steelpin: ρ = type  │  steelsheet: ρ = p_masskg_band,True,,2856,2907,26.995184038527693,1,1.0178571428571428,2,0.01754385964912286,0.0
"(1, 1, 2, 1, 1, 3, 1, 3)",facility: ρ = type  │  femalepart: ρ = type  │  formedpart: ρ = p_masskg_band  │  hinge: ρ = p_masskg  │  hingepack: ρ = type  │  malepart: ρ = type  │  steelpin: ρ = type  │  steelsheet: ρ = SteelCoil,True,,2849,2907,26.995184038527693,1,1.0203580203580203,2,0.019951840385276864,0.0
"(1, 1, 2, 2, 0, 2, 1, 4)",facility: ρ = type  │  femalepart: ρ = type  │  formedpart: ρ = p_masskg_band  │  hinge: ρ = p_masskg_band  │  hingepack: ρ = id  │  malepart: ρ = p_masskg_band  │  steelpin: ρ = type  │  steelsheet: ρ = type,True,,2081,2907,26.995184038527693,1,1.3969245555021623,6,0.2841417268661851,0.0
"(1, 1, 2, 2, 0, 3, 1, 2)",facility: ρ = type  │  femalepart: ρ = type  │  formedpart: ρ = p_masskg_band  │  hinge: ρ = p_masskg_band  │  hingepack: ρ = id  │  malepart: ρ = type  │  steelpin: ρ = type  │  steelsheet: ρ = p_masskg_band,True,,2187,2907,26.995184038527693,1,1.3292181069958848,6,0.24767801857585137,0.0
"(1, 1, 2, 2, 0, 3, 1, 3)",facility: ρ = type  │  femalepart: ρ = type  │  formedpart: ρ = p_masskg_band  │  hinge: ρ = p_masskg_band  │  hingepack: ρ = id  │  malepart: ρ = type  │  steelpin: ρ = type  │  steelsheet: ρ = SteelCoil,True,,2109,2907,26.995184038527693,1,1.3783783783783783,6,0.27450980392156865,0.0
"(1, 1, 2, 2, 1, 1, 1, 4)",facility: ρ = type  │  femalepart: ρ = type  │  formedpart: ρ = p_masskg_band  │  hinge: ρ = p_masskg_band  │  hingepack: ρ = type  │  malepart: ρ = p_masskg  │  steelpin: ρ = type  │  steelsheet: ρ = type,True,,773,2907,26.995184038527693,1,3.760672703751617,31,0.7340901272789817,0.0
"(1, 1, 2, 2, 1, 2, 1, 2)",facility: ρ = type  │  femalepart: ρ = type  │  formedpart: ρ = p_masskg_band  │  hinge: ρ = p_masskg_band  │  hingepack: ρ = type  │  malepart: ρ = p_masskg_band  │  steelpin: ρ = type  │  steelsheet: ρ = p_masskg_band,True,,214,2907,26.995184038527693,1,13.58411214953271,222,0.9263845889232886,0.0
"(1, 1, 2, 2, 1, 2, 1, 3)",facility: ρ = type  │  femalepart: ρ = type  │  formedpart: ρ = p_masskg_band  │  hinge: ρ = p_masskg_band  │  hingepack: ρ = type  │  malepart: ρ = p_masskg_band  │  steelpin: ρ = type  │  steelsheet: ρ = SteelCoil,True,,463,2907,26.995184038527693,1,6.278617710583154,67,0.8407292741658067,0.0
"(1, 1, 2, 2, 1, 3, 1, 1)",facility: ρ = type  │  femalepart: ρ = type  │  formedpart: ρ = p_masskg_band  │  hinge: ρ = p_masskg_band  │  hingepack: ρ = type  │  malepart: ρ = type  │  steelpin: ρ = type  │  steelsheet: ρ = p_masskg,True,,2207,2907,26.995184038527693,1,1.31717263253285,7,0.24079807361541106,0.0
"(1, 1, 2, 3, 0, 1, 1, 4)",facility: ρ = type  │  femalepart: ρ = type  │  formedpart: ρ = p_masskg_band  │  hinge: ρ = type  │  hingepack: ρ = id  │  malepart: ρ = p_masskg  │  steelpin: ρ = type  │  steelsheet: ρ = type,True,,2790,2907,26.995184038527693,1,1.0419354838709678,3,0.04024767801857587,0.0
"(1, 1, 2, 3, 0, 2, 1, 2)",facility: ρ = type  │  femalepart: ρ = type  │  formedpart: ρ = p_masskg_band  │  hinge: ρ = type  │  hingepack: ρ = id  │  malepart: ρ = p_masskg_band  │  steelpin: ρ = type  │  steelsheet: ρ = p_masskg_band,True,,2008,2907,26.995184038527693,1,1.4477091633466135,6,0.30925352597179223,0.0
"(1, 1, 2, 3, 0, 2, 1, 3)",facility: ρ = type  │  femalepart: ρ = type  │  formedpart: ρ = p_masskg_band  │  hinge: ρ = type  │  hingepack: ρ = id  │  malepart: ρ = p_masskg_band  │  steelpin: ρ = type  │  steelsheet: ρ = SteelCoil,True,,1900,2907,26.995184038527693,1,1.53,6,0.3464052287581699,0.0
"(1, 1, 2, 3, 0, 3, 1, 1)",facility: ρ = type  │  femalepart: ρ = type  │  formedpart: ρ = p_masskg_band  │  hinge: ρ = type  │  hingepack: ρ = id  │  malepart: ρ = type  │  steelpin: ρ = type  │  steelsheet: ρ = p_masskg,True,,2902,2907,26.995184038527693,1,1.001722949689869,2,0.0017199862401100496,0.0
"(1, 1, 2, 3, 1, 1, 1, 2)",facility: ρ = type  │  femalepart: ρ = type  │  formedpart: ρ = p_masskg_band  │  hinge: ρ = type  │  hingepack: ρ = type  │  malepart: ρ = p_masskg  │  steelpin: ρ = type  │  steelsheet: ρ = p_masskg_band,True,,267,2907,26.995184038527693,1,10.887640449438202,58,0.9081527347781218,0.0
"(1, 1, 2, 3, 1, 1, 1, 3)",facility: ρ = type  │  femalepart: ρ = type  │  formedpart: ρ = p_masskg_band  │  hinge: ρ = type  │  hingepack: ρ = type  │  malepart: ρ = p_masskg  │  steelpin: ρ = type  │  steelsheet: ρ = SteelCoil,True,,740,2907,26.995184038527693,1,3.9283783783783783,20,0.7454420364637082,0.0
"(1, 1, 2, 3, 1, 2, 1, 1)",facility: ρ = type  │  femalepart: ρ = type  │  formedpart: ρ = p_masskg_band  │  hinge: ρ = type  │  hingepack: ρ = type  │  malepart: ρ = p_masskg_band  │  steelpin: ρ = type  │  steelsheet: ρ = p_masskg,True,,1512,2907,26.995184038527693,1,1.9226190476190477,8,0.47987616099071206,0.0
"(1, 1, 3, 1, 0, 2, 1, 4)",facility: ρ = type  │  femalepart: ρ = type  │  formedpart: ρ = type  │  hinge: ρ = p_masskg  │  hingepack: ρ = id  │  malepart: ρ = p_masskg_band  │  steelpin: ρ = type  │  steelsheet: ρ = type,True,,2812,2907,26.995184038527693,1,1.0337837837837838,2,0.0326797385620915,0.0
"(1, 1, 3, 1, 0, 3, 1, 2)",facility: ρ = type  │  femalepart: ρ = type  │  formedpart: ρ = type  │  hinge: ρ = p_masskg  │  hingepack: ρ = id  │  malepart: ρ = type  │  steelpin: ρ = type  │  steelsheet: ρ = p_masskg_band,True,,2845,2907,26.995184038527693,1,1.021792618629174,3,0.021327829377364993,0.0
"(1, 1, 3, 1, 0, 3, 1, 3)",facility: ρ = type  │  femalepart: ρ = type  │  formedpart: ρ = type  │  hinge: ρ = p_masskg  │  hingepack: ρ = id  │  malepart: ρ = type  │  steelpin: ρ = type  │  steelsheet: ρ = SteelCoil,True,,2725,2907,26.995184038527693,1,1.066788990825688,3,0.06260749914000685,0.0
"(1, 1, 3, 1, 1, 1, 1, 4)",facility: ρ = type  │  femalepart: ρ = type  │  formedpart: ρ = type  │  hinge: ρ = p_masskg  │  hingepack: ρ = type  │  malepart: ρ = p_masskg  │  steelpin: ρ = type  │  steelsheet: ρ = type,True,,2902,2907,26.995184038527693,1,1.001722949689869,2,0.0017199862401100496,0.0
"(1, 1, 3, 1, 1, 2, 1, 2)",facility: ρ = type  │  femalepart: ρ = type  │  formedpart: ρ = type  │  hinge: ρ = p_masskg  │  hingepack: ρ = type  │  malepart: ρ = p_masskg_band  │  steelpin: ρ = type  │  steelsheet: ρ = p_masskg_band,True,,2855,2907,26.995184038527693,1,1.018213660245184,2,0.017887856897144783,0.0
"(1, 1, 3, 1, 1, 2, 1, 3)",facility: ρ = type  │  femalepart: ρ = type  │  formedpart: ρ = type  │  hinge: ρ = p_masskg  │  hingepack: ρ = type  │  malepart: ρ = p_masskg_band  │  steelpin: ρ = type  │  steelsheet: ρ = SteelCoil,True,,2821,2907,26.995184038527693,1,1.0304856433888692,2,0.02958376332989332,0.0
"(1, 1, 3, 1, 1, 3, 1, 1)",facility: ρ = type  │  femalepart: ρ = type  │  formedpart: ρ = type  │  hinge: ρ = p_masskg  │  hingepack: ρ = type  │  malepart: ρ = type  │  steelpin: ρ = type  │  steelsheet: ρ = p_masskg,True,,2902,2907,26.995184038527693,1,1.001722949689869,2,0.0017199862401100496,0.0
"(1, 1, 3, 2, 0, 1, 1, 4)",facility: ρ = type  │  femalepart: ρ = type  │  formedpart: ρ = type  │  hinge: ρ = p_masskg_band  │  hingepack: ρ = id  │  malepart: ρ = p_masskg  │  steelpin: ρ = type  │  steelsheet: ρ = type,True,,2748,2907,26.995184038527693,1,1.0578602620087336,3,0.054695562435500555,0.0
"(1, 1, 3, 2, 0, 2, 1, 2)",facility: ρ = type  │  femalepart: ρ = type  │  formedpart: ρ = type  │  hinge: ρ = p_masskg_band  │  hingepack: ρ = id  │  malepart: ρ = p_masskg_band  │  steelpin: ρ = type  │  steelsheet: ρ = p_masskg_band,True,,2148,2907,26.995184038527693,1,1.3533519553072626,6,0.26109391124871006,0.0
"(1, 1, 3, 2, 0, 2, 1, 3)",facility: ρ = type  │  femalepart: ρ = type  │  formedpart: ρ = type  │  hinge: ρ = p_masskg_band  │  hingepack: ρ = id  │  malepart: ρ = p_masskg_band  │  steelpin: ρ = type  │  steelsheet: ρ = SteelCoil,True,,1663,2907,26.995184038527693,1,1.7480457005411907,7,0.42793257653938765,0.0
"(1, 1, 3, 2, 0, 3, 1, 1)",facility: ρ = type  │  femalepart: ρ = type  │  formedpart: ρ = type  │  hinge: ρ = p_masskg_band  │  hingepack: ρ = id  │  malepart: ρ = type  │  steelpin: ρ = type  │  steelsheet: ρ = p_masskg,True,,2902,2907,26.995184038527693,1,1.001722949689869,2,0.0017199862401100496,0.0
"(1, 1, 3, 2, 1, 1, 1, 2)",facility: ρ = type  │  femalepart: ρ = type  │  formedpart: ρ = type  │  hinge: ρ = p_masskg_band  │  hingepack: ρ = type  │  malepart: ρ = p_masskg  │  steelpin: ρ = type  │  steelsheet: ρ = p_masskg_band,True,,775,2907,26.995184038527693,1,3.750967741935484,30,0.7334021327829378,0.0
"(1, 1, 3, 2, 1, 1, 1, 3)",facility: ρ = type  │  femalepart: ρ = type  │  formedpart: ρ = type  │  hinge: ρ = p_masskg_band  │  hingepack: ρ = type  │  malepart: ρ = p_masskg  │  steelpin: ρ = type  │  steelsheet: ρ = SteelCoil,True,,1305,2907,26.995184038527693,1,2.2275862068965515,12,0.5510835913312693,0.0
"(1, 1, 3, 2, 1, 2, 1, 1)",facility: ρ = type  │  femalepart: ρ = type  │  formedpart: ρ = type  │  hinge: ρ = p_masskg_band  │  hingepack: ρ = type  │  malepart: ρ = p_masskg_band  │  steelpin: ρ = type  │  steelsheet: ρ = p_masskg,True,,2207,2907,26.995184038527693,1,1.31717263253285,7,0.24079807361541106,0.0
"(1, 1, 3, 3, 0, 1, 1, 2)",facility: ρ = type  │  femalepart: ρ = type  │  formedpart: ρ = type  │  hinge: ρ = type  │  hingepack: ρ = id  │  malepart: ρ = p_masskg  │  steelpin: ρ = type  │  steelsheet: ρ = p_masskg_band,True,,2791,2907,26.995184038527693,1,1.0415621640988892,3,0.03990368077055384,0.0
"(1, 1, 3, 3, 0, 1, 1, 3)",facility: ρ = type  │  femalepart: ρ = type  │  formedpart: ρ = type  │  hinge: ρ = type  │  hingepack: ρ = id  │  malepart: ρ = p_masskg  │  steelpin: ρ = type  │  steelsheet: ρ = SteelCoil,True,,2625,2907,26.995184038527693,1,1.1074285714285714,4,0.09700722394220851,0.0
"(1, 1, 3, 3, 0, 2, 1, 1)",facility: ρ = type  │  femalepart: ρ = type  │  formedpart: ρ = type  │  hinge: ρ = type  │  hingepack: ρ = id  │  malepart: ρ = p_masskg_band  │  steelpin: ρ = type  │  steelsheet: ρ = p_masskg,True,,2902,2907,26.995184038527693,1,1.001722949689869,2,0.0017199862401100496,0.0
"(1, 1, 3, 3, 1, 1, 1, 1)",facility: ρ = type  │  femalepart: ρ = type  │  formedpart: ρ = type  │  hinge: ρ = type  │  hingepack: ρ = type  │  malepart: ρ = p_masskg  │  steelpin: ρ = type  │  steelsheet: ρ = p_masskg,True,,1512,2907,26.995184038527693,1,1.9226190476190477,8,0.47987616099071206,0.0
"(0, 1, 1, 1, 1, 3, 1, 4)",facility: ρ = id  │  femalepart: ρ = type  │  formedpart: ρ = p_masskg  │  hinge: ρ = p_masskg  │  hingepack: ρ = type  │  malepart: ρ = type  │  steelpin: ρ = type  │  steelsheet: ρ = type,True,,2902,2907,26.995184038527693,1,1.001722949689869,2,0.0017199862401100496,0.0
"(0, 1, 1, 2, 0, 3, 1, 4)",facility: ρ = id  │  femalepart: ρ = type  │  formedpart: ρ = p_masskg  │  hinge: ρ = p_masskg_band  │  hingepack: ρ = id  │  malepart: ρ = type  │  steelpin: ρ = type  │  steelsheet: ρ = type,True,,2902,2907,26.995184038527693,1,1.001722949689869,2,0.0017199862401100496,0.0
"(0, 1, 1, 2, 1, 2, 1, 4)",facility: ρ = id  │  femalepart: ρ = type  │  formedpart: ρ = p_masskg  │  hinge: ρ = p_masskg_band  │  hingepack: ρ = type  │  malepart: ρ = p_masskg_band  │  steelpin: ρ = type  │  steelsheet: ρ = type,True,,2207,2907,26.995184038527693,1,1.31717263253285,7,0.24079807361541106,0.0
"(0, 1, 1, 2, 1, 3, 1, 2)",facility: ρ = id  │  femalepart: ρ = type  │  formedpart: ρ = p_masskg  │  hinge: ρ = p_masskg_band  │  hingepack: ρ = type  │  malepart: ρ = type  │  steelpin: ρ = type  │  steelsheet: ρ = p_masskg_band,True,,2207,2907,26.995184038527693,1,1.31717263253285,7,0.24079807361541106,0.0
"(0, 1, 1, 2, 1, 3, 1, 3)",facility: ρ = id  │  femalepart: ρ = type  │  formedpart: ρ = p_masskg  │  hinge: ρ = p_masskg_band  │  hingepack: ρ = type  │  malepart: ρ = type  │  steelpin: ρ = type  │  steelsheet: ρ = SteelCoil,True,,2729,2907,26.995184038527693,1,1.0652253572737267,3,0.06123151014791883,0.0
"(0, 1, 1, 3, 0, 2, 1, 4)",facility: ρ = id  │  femalepart: ρ = type  │  formedpart: ρ = p_masskg  │  hinge: ρ = type  │  hingepack: ρ = id  │  malepart: ρ = p_masskg_band  │  steelpin: ρ = type  │  steelsheet: ρ = type,True,,2902,2907,26.995184038527693,1,1.001722949689869,2,0.0017199862401100496,0.0
"(0, 1, 1, 3, 0, 3, 1, 2)",facility: ρ = id  │  femalepart: ρ = type  │  formedpart: ρ = p_masskg  │  hinge: ρ = type  │  hingepack: ρ = id  │  malepart: ρ = type  │  steelpin: ρ = type  │  steelsheet: ρ = p_masskg_band,True,,2902,2907,26.995184038527693,1,1.001722949689869,2,0.0017199862401100496,0.0
"(0, 1, 1, 3, 0, 3, 1, 3)",facility: ρ = id  │  femalepart: ρ = type  │  formedpart: ρ = p_masskg  │  hinge: ρ = type  │  hingepack: ρ = id  │  malepart: ρ = type  │  steelpin: ρ = type  │  steelsheet: ρ = SteelCoil,True,,2902,2907,26.995184038527693,1,1.001722949689869,2,0.0017199862401100496,0.0
"(0, 1, 1, 3, 1, 1, 1, 4)",facility: ρ = id  │  femalepart: ρ = type  │  formedpart: ρ = p_masskg  │  hinge: ρ = type  │  hingepack: ρ = type  │  malepart: ρ = p_masskg  │  steelpin: ρ = type  │  steelsheet: ρ = type,True,,1512,2907,26.995184038527693,1,1.9226190476190477,8,0.47987616099071206,0.0
"(0, 1, 1, 3, 1, 2, 1, 2)",facility: ρ = id  │  femalepart: ρ = type  │  formedpart: ρ = p_masskg  │  hinge: ρ = type  │  hingepack: ρ = type  │  malepart: ρ = p_masskg_band  │  steelpin: ρ = type  │  steelsheet: ρ = p_masskg_band,True,,1512,2907,26.995184038527693,1,1.9226190476190477,8,0.47987616099071206,0.0
"(0, 1, 1, 3, 1, 2, 1, 3)",facility: ρ = id  │  femalepart: ρ = type  │  formedpart: ρ = p_masskg  │  hinge: ρ = type  │  hingepack: ρ = type  │  malepart: ρ = p_masskg_band  │  steelpin: ρ = type  │  steelsheet: ρ = SteelCoil,True,,2464,2907,26.995184038527693,1,1.1797889610389611,4,0.15239078087375302,0.0
"(0, 1, 1, 3, 1, 3, 1, 1)",facility: ρ = id  │  femalepart: ρ = type  │  formedpart: ρ = p_masskg  │  hinge: ρ = type  │  hingepack: ρ = type  │  malepart: ρ = type  │  steelpin: ρ = type  │  steelsheet: ρ = p_masskg,True,,1512,2907,26.995184038527693,1,1.9226190476190477,8,0.47987616099071206,0.0
"(0, 1, 2, 1, 0, 3, 1, 4)",facility: ρ = id  │  femalepart: ρ = type  │  formedpart: ρ = p_masskg_band  │  hinge: ρ = p_masskg  │  hingepack: ρ = id  │  malepart: ρ = type  │  steelpin: ρ = type  │  steelsheet: ρ = type,True,,2843,2907,26.995184038527693,1,1.0225114315863524,2,0.022015823873409057,0.0
"(0, 1, 2, 1, 1, 2, 1, 4)",facility: ρ = id  │  femalepart: ρ = type  │  formedpart: ρ = p_masskg_band  │  hinge: ρ = p_masskg  │  hingepack: ρ = type  │  malepart: ρ = p_masskg_band  │  steelpin: ρ = type  │  steelsheet: ρ = type,True,,2848,2907,26.995184038527693,1,1.0207162921348314,2,0.020295837633298897,0.0
"(0, 1, 2, 1, 1, 3, 1, 2)",facility: ρ = id  │  femalepart: ρ = type  │  formedpart: ρ = p_masskg_band  │  hinge: ρ = p_masskg  │  hingepack: ρ = type  │  malepart: ρ = type  │  steelpin: ρ = type  │  steelsheet: ρ = p_masskg_band,True,,2856,2907,26.995184038527693,1,1.0178571428571428,2,0.01754385964912286,0.0
"(0, 1, 2, 1, 1, 3, 1, 3)",facility: ρ = id  │  femalepart: ρ = type  │  formedpart: ρ = p_masskg_band  │  hinge: ρ = p_masskg  │  hingepack: ρ = type  │  malepart: ρ = type  │  steelpin: ρ = type  │  steelsheet: ρ = SteelCoil,True,,2849,2907,26.995184038527693,1,1.0203580203580203,2,0.019951840385276864,0.0
"(0, 1, 2, 2, 0, 2, 1, 4)",facility: ρ = id  │  femalepart: ρ = type  │  formedpart: ρ = p_masskg_band  │  hinge: ρ = p_masskg_band  │  hingepack: ρ = id  │  malepart: ρ = p_masskg_band  │  steelpin: ρ = type  │  steelsheet: ρ = type,True,,2081,2907,26.995184038527693,1,1.3969245555021623,6,0.2841417268661851,0.0
"(0, 1, 2, 2, 0, 3, 1, 2)",facility: ρ = id  │  femalepart: ρ = type  │  formedpart: ρ = p_masskg_band  │  hinge: ρ = p_masskg_band  │  hingepack: ρ = id  │  malepart: ρ = type  │  steelpin: ρ = type  │  steelsheet: ρ = p_masskg_band,True,,2187,2907,26.995184038527693,1,1.3292181069958848,6,0.24767801857585137,0.0
"(0, 1, 2, 2, 0, 3, 1, 3)",facility: ρ = id  │  femalepart: ρ = type  │  formedpart: ρ = p_masskg_band  │  hinge: ρ = p_masskg_band  │  hingepack: ρ = id  │  malepart: ρ = type  │  steelpin: ρ = type  │  steelsheet: ρ = SteelCoil,True,,2109,2907,26.995184038527693,1,1.3783783783783783,6,0.27450980392156865,0.0
"(0, 1, 2, 2, 1, 1, 1, 4)",facility: ρ = id  │  femalepart: ρ = type  │  formedpart: ρ = p_masskg_band  │  hinge: ρ = p_masskg_band  │  hingepack: ρ = type  │  malepart: ρ = p_masskg  │  steelpin: ρ = type  │  steelsheet: ρ = type,True,,773,2907,26.995184038527693,1,3.760672703751617,31,0.7340901272789817,0.0
"(0, 1, 2, 2, 1, 2, 1, 2)",facility: ρ = id  │  femalepart: ρ = type  │  formedpart: ρ = p_masskg_band  │  hinge: ρ = p_masskg_band  │  hingepack: ρ = type  │  malepart: ρ = p_masskg_band  │  steelpin: ρ = type  │  steelsheet: ρ = p_masskg_band,True,,214,2907,26.995184038527693,1,13.58411214953271,222,0.9263845889232886,0.0
"(0, 1, 2, 2, 1, 2, 1, 3)",facility: ρ = id  │  femalepart: ρ = type  │  formedpart: ρ = p_masskg_band  │  hinge: ρ = p_masskg_band  │  hingepack: ρ = type  │  malepart: ρ = p_masskg_band  │  steelpin: ρ = type  │  steelsheet: ρ = SteelCoil,True,,463,2907,26.995184038527693,1,6.278617710583154,67,0.8407292741658067,0.0
"(0, 1, 2, 2, 1, 3, 1, 1)",facility: ρ = id  │  femalepart: ρ = type  │  formedpart: ρ = p_masskg_band  │  hinge: ρ = p_masskg_band  │  hingepack: ρ = type  │  malepart: ρ = type  │  steelpin: ρ = type  │  steelsheet: ρ = p_masskg,True,,2207,2907,26.995184038527693,1,1.31717263253285,7,0.24079807361541106,0.0
"(0, 1, 2, 3, 0, 1, 1, 4)",facility: ρ = id  │  femalepart: ρ = type  │  formedpart: ρ = p_masskg_band  │  hinge: ρ = type  │  hingepack: ρ = id  │  malepart: ρ = p_masskg  │  steelpin: ρ = type  │  steelsheet: ρ = type,True,,2790,2907,26.995184038527693,1,1.0419354838709678,3,0.04024767801857587,0.0
"(0, 1, 2, 3, 0, 2, 1, 2)",facility: ρ = id  │  femalepart: ρ = type  │  formedpart: ρ = p_masskg_band  │  hinge: ρ = type  │  hingepack: ρ = id  │  malepart: ρ = p_masskg_band  │  steelpin: ρ = type  │  steelsheet: ρ = p_masskg_band,True,,2008,2907,26.995184038527693,1,1.4477091633466135,6,0.30925352597179223,0.0
"(0, 1, 2, 3, 0, 2, 1, 3)",facility: ρ = id  │  femalepart: ρ = type  │  formedpart: ρ = p_masskg_band  │  hinge: ρ = type  │  hingepack: ρ = id  │  malepart: ρ = p_masskg_band  │  steelpin: ρ = type  │  steelsheet: ρ = SteelCoil,True,,1900,2907,26.995184038527693,1,1.53,6,0.3464052287581699,0.0
"(0, 1, 2, 3, 0, 3, 1, 1)",facility: ρ = id  │  femalepart: ρ = type  │  formedpart: ρ = p_masskg_band  │  hinge: ρ = type  │  hingepack: ρ = id  │  malepart: ρ = type  │  steelpin: ρ = type  │  steelsheet: ρ = p_masskg,True,,2902,2907,26.995184038527693,1,1.001722949689869,2,0.0017199862401100496,0.0
"(0, 1, 2, 3, 1, 1, 1, 2)",facility: ρ = id  │  femalepart: ρ = type  │  formedpart: ρ = p_masskg_band  │  hinge: ρ = type  │  hingepack: ρ = type  │  malepart: ρ = p_masskg  │  steelpin: ρ = type  │  steelsheet: ρ = p_masskg_band,True,,267,2907,26.995184038527693,1,10.887640449438202,58,0.9081527347781218,0.0
"(0, 1, 2, 3, 1, 1, 1, 3)",facility: ρ = id  │  femalepart: ρ = type  │  formedpart: ρ = p_masskg_band  │  hinge: ρ = type  │  hingepack: ρ = type  │  malepart: ρ = p_masskg  │  steelpin: ρ = type  │  steelsheet: ρ = SteelCoil,True,,740,2907,26.995184038527693,1,3.9283783783783783,20,0.7454420364637082,0.0
"(0, 1, 2, 3, 1, 2, 1, 1)",facility: ρ = id  │  femalepart: ρ = type  │  formedpart: ρ = p_masskg_band  │  hinge: ρ = type  │  hingepack: ρ = type  │  malepart: ρ = p_masskg_band  │  steelpin: ρ = type  │  steelsheet: ρ = p_masskg,True,,1512,2907,26.995184038527693,1,1.9226190476190477,8,0.47987616099071206,0.0
"(0, 1, 3, 1, 0, 2, 1, 4)",facility: ρ = id  │  femalepart: ρ = type  │  formedpart: ρ = type  │  hinge: ρ = p_masskg  │  hingepack: ρ = id  │  malepart: ρ = p_masskg_band  │  steelpin: ρ = type  │  steelsheet: ρ = type,True,,2812,2907,26.995184038527693,1,1.0337837837837838,2,0.0326797385620915,0.0
"(0, 1, 3, 1, 0, 3, 1, 2)",facility: ρ = id  │  femalepart: ρ = type  │  formedpart: ρ = type  │  hinge: ρ = p_masskg  │  hingepack: ρ = id  │  malepart: ρ = type  │  steelpin: ρ = type  │  steelsheet: ρ = p_masskg_band,True,,2845,2907,26.995184038527693,1,1.021792618629174,3,0.021327829377364993,0.0
"(0, 1, 3, 1, 0, 3, 1, 3)",facility: ρ = id  │  femalepart: ρ = type  │  formedpart: ρ = type  │  hinge: ρ = p_masskg  │  hingepack: ρ = id  │  malepart: ρ = type  │  steelpin: ρ = type  │  steelsheet: ρ = SteelCoil,True,,2725,2907,26.995184038527693,1,1.066788990825688,3,0.06260749914000685,0.0
