cfg,phi,interesting,reason_skipped,K,n_executions,avg_behavior_size,support_min,support_mean,support_max,reduction_from_bottom,compression_from_bottom
"(2, 3, 9, 4, 3, 2, 3)",goods_receipt: ρ = type  │  invoice_receipt: ρ = type  │  material: ρ = type  │  payment: ρ = type  │  purchase_order: ρ = type  │  purchase_requisition: ρ = type  │  quotation: ρ = type,True,,494,927,43.19093851132686,1,1.8765182186234817,127,0.4670981661272924,0.03625072212593872
"(1, 3, 9, 4, 3, 2, 3)",goods_receipt: ρ = PostingDateMKPFBLDAT  │  invoice_receipt: ρ = type  │  material: ρ = type  │  payment: ρ = type  │  purchase_order: ρ = type  │  purchase_requisition: ρ = type  │  quotation: ρ = type,False,no merging (K = n_executions),927,927,43.5210355987055,1,1.0,1,0.0,0.02888503755054872
"(2, 2, 9, 4, 3, 2, 3)",goods_receipt: ρ = type  │  invoice_receipt: ρ = CreditAmountBSEGWRBTR_band  │  material: ρ = type  │  payment: ρ = type  │  purchase_order: ρ = type  │  purchase_requisition: ρ = type  │  quotation: ρ = type,True,,537,927,43.19093851132686,1,1.7262569832402235,90,0.42071197411003236,0.03625072212593872
"(2, 3, 4, 4, 3, 2, 3)",goods_receipt: ρ = type  │  invoice_receipt: ρ = type  │  material: ρ = NetPriceEKPONETPR_band  │  payment: ρ = type  │  purchase_order: ρ = type  │  purchase_requisition: ρ = type  │  quotation: ρ = type,True,,557,927,43.34519956850054,1,1.6642728904847397,63,0.3991370010787486,0.0328085884844983
"(2, 3, 5, 4, 3, 2, 3)",goods_receipt: ρ = type  │  invoice_receipt: ρ = type  │  material: ρ = PlantEKPOWERKS  │  payment: ρ = type  │  purchase_order: ρ = type  │  purchase_requisition: ρ = type  │  quotation: ρ = type,True,,638,927,44.01294498381877,1,1.4529780564263324,63,0.3117583603020496,0.01790872328134019
"(2, 3, 7, 4, 3, 2, 3)",goods_receipt: ρ = type  │  invoice_receipt: ρ = type  │  material: ρ = QuantityEKPOMENGE_band  │  payment: ρ = type  │  purchase_order: ρ = type  │  purchase_requisition: ρ = type  │  quotation: ρ = type,True,,601,927,43.80474649406688,1,1.5424292845257903,63,0.3516720604099245,0.022554400154053522
"(2, 3, 8, 4, 3, 2, 3)",goods_receipt: ρ = type  │  invoice_receipt: ρ = type  │  material: ρ = StorageLocationEKPOLGORT  │  payment: ρ = type  │  purchase_order: ρ = type  │  purchase_requisition: ρ = type  │  quotation: ρ = type,True,,644,927,44.01294498381877,1,1.43944099378882,63,0.3052858683926645,0.01790872328134019
"(2, 3, 9, 2, 3, 2, 3)",goods_receipt: ρ = type  │  invoice_receipt: ρ = type  │  material: ρ = type  │  payment: ρ = AmountDMBTR_band  │  purchase_order: ρ = type  │  purchase_requisition: ρ = type  │  quotation: ρ = type,True,,538,927,43.19093851132686,1,1.7230483271375465,90,0.41963322545846815,0.03625072212593872
"(2, 3, 9, 3, 3, 2, 3)",goods_receipt: ρ = type  │  invoice_receipt: ρ = type  │  material: ρ = type  │  payment: ρ = PaymentMethodZLSCH  │  purchase_order: ρ = type  │  purchase_requisition: ρ = type  │  quotation: ρ = type,True,,554,927,43.19093851132686,1,1.6732851985559567,43,0.40237324703344124,0.03625072212593872
"(2, 3, 9, 4, 1, 2, 3)",goods_receipt: ρ = type  │  invoice_receipt: ρ = type  │  material: ρ = type  │  payment: ρ = type  │  purchase_order: ρ = PurchasingGroupEKKOEKGRP  │  purchase_requisition: ρ = type  │  quotation: ρ = type,True,,558,927,43.19093851132686,1,1.6612903225806452,34,0.3980582524271845,0.03625072212593872
"(2, 3, 9, 4, 3, 1, 3)",goods_receipt: ρ = type  │  invoice_receipt: ρ = type  │  material: ρ = type  │  payment: ρ = type  │  purchase_order: ρ = type  │  purchase_requisition: ρ = PurchasingGroupEBANEKGRP  │  quotation: ρ = type,True,,558,927,43.19093851132686,1,1.6612903225806452,34,0.3980582524271845,0.03625072212593872
"(2, 3, 9, 4, 3, 2, 1)",goods_receipt: ρ = type  │  invoice_receipt: ρ = type  │  material: ρ = type  │  payment: ρ = type  │  purchase_order: ρ = type  │  purchase_requisition: ρ = type  │  quotation: ρ = PurchasingGroupEBANEKGRP,True,,558,927,43.19093851132686,1,1.6612903225806452,34,0.3980582524271845,0.03625072212593872
"(2, 1, 9, 4, 3, 2, 3)",goods_receipt: ρ = type  │  invoice_receipt: ρ = CreditAmountBSEGWRBTR  │  material: ρ = type  │  payment: ρ = type  │  purchase_order: ρ = type  │  purchase_requisition: ρ = type  │  quotation: ρ = type,True,,909,927,43.19093851132686,1,1.0198019801980198,2,0.01941747572815533,0.03625072212593872
"(2, 2, 4, 4, 3, 2, 3)",goods_receipt: ρ = type  │  invoice_receipt: ρ = CreditAmountBSEGWRBTR_band  │  material: ρ = NetPriceEKPONETPR_band  │  payment: ρ = type  │  purchase_order: ρ = type  │  purchase_requisition: ρ = type  │  quotation: ρ = type,True,,596,927,43.34519956850054,1,1.5553691275167785,39,0.35706580366774543,0.0328085884844983
"(2, 2, 5, 4, 3, 2, 3)",goods_receipt: ρ = type  │  invoice_receipt: ρ = CreditAmountBSEGWRBTR_band  │  material: ρ = PlantEKPOWERKS  │  payment: ρ = type  │  purchase_order: ρ = type  │  purchase_requisition: ρ = type  │  quotation: ρ = type,True,,683,927,44.01294498381877,1,1.357247437774524,38,0.2632146709816613,0.01790872328134019
"(2, 2, 7, 4, 3, 2, 3)",goods_receipt: ρ = type  │  invoice_receipt: ρ = CreditAmountBSEGWRBTR_band  │  material: ρ = QuantityEKPOMENGE_band  │  payment: ρ = type  │  purchase_order: ρ = type  │  purchase_requisition: ρ = type  │  quotation: ρ = type,True,,638,927,43.80474649406688,1,1.4529780564263324,46,0.3117583603020496,0.022554400154053522
"(2, 2, 8, 4, 3, 2, 3)",goods_receipt: ρ = type  │  invoice_receipt: ρ = CreditAmountBSEGWRBTR_band  │  material: ρ = StorageLocationEKPOLGORT  │  payment: ρ = type  │  purchase_order: ρ = type  │  purchase_requisition: ρ = type  │  quotation: ρ = type,True,,684,927,44.01294498381877,1,1.355263157894737,38,0.2621359223300971,0.01790872328134019
"(2, 2, 9, 2, 3, 2, 3)",goods_receipt: ρ = type  │  invoice_receipt: ρ = CreditAmountBSEGWRBTR_band  │  material: ρ = type  │  payment: ρ = AmountDMBTR_band  │  purchase_order: ρ = type  │  purchase_requisition: ρ = type  │  quotation: ρ = type,True,,540,927,42.93311758360302,1,1.7166666666666666,90,0.41747572815533984,0.04200365877142298
"(2, 2, 9, 3, 3, 2, 3)",goods_receipt: ρ = type  │  invoice_receipt: ρ = CreditAmountBSEGWRBTR_band  │  material: ρ = type  │  payment: ρ = PaymentMethodZLSCH  │  purchase_order: ρ = type  │  purchase_requisition: ρ = type  │  quotation: ρ = type,True,,606,927,43.19093851132686,1,1.5297029702970297,31,0.34627831715210355,0.03625072212593872
"(2, 2, 9, 4, 1, 2, 3)",goods_receipt: ρ = type  │  invoice_receipt: ρ = CreditAmountBSEGWRBTR_band  │  material: ρ = type  │  payment: ρ = type  │  purchase_order: ρ = PurchasingGroupEKKOEKGRP  │  purchase_requisition: ρ = type  │  quotation: ρ = type,True,,602,927,43.19093851132686,1,1.5398671096345515,31,0.3505933117583603,0.03625072212593872
"(2, 2, 9, 4, 3, 1, 3)",goods_receipt: ρ = type  │  invoice_receipt: ρ = CreditAmountBSEGWRBTR_band  │  material: ρ = type  │  payment: ρ = type  │  purchase_order: ρ = type  │  purchase_requisition: ρ = PurchasingGroupEBANEKGRP  │  quotation: ρ = type,True,,602,927,43.19093851132686,1,1.5398671096345515,31,0.3505933117583603,0.03625072212593872
"(2, 2, 9, 4, 3, 2, 1)",goods_receipt: ρ = type  │  invoice_receipt: ρ = CreditAmountBSEGWRBTR_band  │  material: ρ = type  │  payment: ρ = type  │  purchase_order: ρ = type  │  purchase_requisition: ρ = type  │  quotation: ρ = PurchasingGroupEBANEKGRP,True,,602,927,43.19093851132686,1,1.5398671096345515,31,0.3505933117583603,0.03625072212593872
"(2, 3, 3, 4, 3, 2, 3)",goods_receipt: ρ = type  │  invoice_receipt: ρ = type  │  material: ρ = NetPriceEKPONETPR  │  payment: ρ = type  │  purchase_order: ρ = type  │  purchase_requisition: ρ = type  │  quotation: ρ = type,True,,687,927,44.13484358144552,1,1.3493449781659388,63,0.25889967637540456,0.015188715578663525
"(2, 3, 4, 2, 3, 2, 3)",goods_receipt: ρ = type  │  invoice_receipt: ρ = type  │  material: ρ = NetPriceEKPONETPR_band  │  payment: ρ = AmountDMBTR_band  │  purchase_order: ρ = type  │  purchase_requisition: ρ = type  │  quotation: ρ = type,True,,596,927,43.34519956850054,1,1.5553691275167785,39,0.35706580366774543,0.0328085884844983
"(2, 3, 4, 3, 3, 2, 3)",goods_receipt: ρ = type  │  invoice_receipt: ρ = type  │  material: ρ = NetPriceEKPONETPR_band  │  payment: ρ = PaymentMethodZLSCH  │  purchase_order: ρ = type  │  purchase_requisition: ρ = type  │  quotation: ρ = type,True,,623,927,43.34519956850054,1,1.4879614767255216,24,0.32793959007551243,0.0328085884844983
"(2, 3, 4, 4, 1, 2, 3)",goods_receipt: ρ = type  │  invoice_receipt: ρ = type  │  material: ρ = NetPriceEKPONETPR_band  │  payment: ρ = type  │  purchase_order: ρ = PurchasingGroupEKKOEKGRP  │  purchase_requisition: ρ = type  │  quotation: ρ = type,True,,589,927,43.34519956850054,1,1.5738539898132429,34,0.3646170442286947,0.0328085884844983
"(2, 3, 4, 4, 3, 1, 3)",goods_receipt: ρ = type  │  invoice_receipt: ρ = type  │  material: ρ = NetPriceEKPONETPR_band  │  payment: ρ = type  │  purchase_order: ρ = type  │  purchase_requisition: ρ = PurchasingGroupEBANEKGRP  │  quotation: ρ = type,True,,589,927,43.34519956850054,1,1.5738539898132429,34,0.3646170442286947,0.0328085884844983
"(2, 3, 4, 4, 3, 2, 1)",goods_receipt: ρ = type  │  invoice_receipt: ρ = type  │  material: ρ = NetPriceEKPONETPR_band  │  payment: ρ = type  │  purchase_order: ρ = type  │  purchase_requisition: ρ = type  │  quotation: ρ = PurchasingGroupEBANEKGRP,True,,589,927,43.34519956850054,1,1.5738539898132429,34,0.3646170442286947,0.0328085884844983
"(2, 3, 1, 4, 3, 2, 3)",goods_receipt: ρ = type  │  invoice_receipt: ρ = type  │  material: ρ = DeliveryDateEKPOBEDAT  │  payment: ρ = type  │  purchase_order: ρ = type  │  purchase_requisition: ρ = type  │  quotation: ρ = type,True,,839,927,44.353829557713055,1,1.104886769964243,63,0.09492988133764835,0.010302330059695608
"(2, 3, 5, 2, 3, 2, 3)",goods_receipt: ρ = type  │  invoice_receipt: ρ = type  │  material: ρ = PlantEKPOWERKS  │  payment: ρ = AmountDMBTR_band  │  purchase_order: ρ = type  │  purchase_requisition: ρ = type  │  quotation: ρ = type,True,,683,927,44.01294498381877,1,1.357247437774524,36,0.2632146709816613,0.01790872328134019
"(2, 3, 5, 3, 3, 2, 3)",goods_receipt: ρ = type  │  invoice_receipt: ρ = type  │  material: ρ = PlantEKPOWERKS  │  payment: ρ = PaymentMethodZLSCH  │  purchase_order: ρ = type  │  purchase_requisition: ρ = type  │  quotation: ρ = type,True,,693,927,44.01294498381877,1,1.3376623376623376,24,0.2524271844660194,0.01790872328134019
"(2, 3, 5, 4, 1, 2, 3)",goods_receipt: ρ = type  │  invoice_receipt: ρ = type  │  material: ρ = PlantEKPOWERKS  │  payment: ρ = type  │  purchase_order: ρ = PurchasingGroupEKKOEKGRP  │  purchase_requisition: ρ = type  │  quotation: ρ = type,True,,710,927,44.01294498381877,1,1.3056338028169014,22,0.2340884573894283,0.01790872328134019
"(2, 3, 5, 4, 3, 1, 3)",goods_receipt: ρ = type  │  invoice_receipt: ρ = type  │  material: ρ = PlantEKPOWERKS  │  payment: ρ = type  │  purchase_order: ρ = type  │  purchase_requisition: ρ = PurchasingGroupEBANEKGRP  │  quotation: ρ = type,True,,710,927,44.01294498381877,1,1.3056338028169014,22,0.2340884573894283,0.01790872328134019
"(2, 3, 5, 4, 3, 2, 1)",goods_receipt: ρ = type  │  invoice_receipt: ρ = type  │  material: ρ = PlantEKPOWERKS  │  payment: ρ = type  │  purchase_order: ρ = type  │  purchase_requisition: ρ = type  │  quotation: ρ = PurchasingGroupEBANEKGRP,True,,710,927,44.01294498381877,1,1.3056338028169014,22,0.2340884573894283,0.01790872328134019
"(2, 3, 6, 4, 3, 2, 3)",goods_receipt: ρ = type  │  invoice_receipt: ρ = type  │  material: ρ = QuantityEKPOMENGE  │  payment: ρ = type  │  purchase_order: ρ = type  │  purchase_requisition: ρ = type  │  quotation: ρ = type,True,,778,927,44.33009708737864,1,1.1915167095115682,63,0.1607335490830637,0.010831889081455826
"(2, 3, 7, 2, 3, 2, 3)",goods_receipt: ρ = type  │  invoice_receipt: ρ = type  │  material: ρ = QuantityEKPOMENGE_band  │  payment: ρ = AmountDMBTR_band  │  purchase_order: ρ = type  │  purchase_requisition: ρ = type  │  quotation: ρ = type,True,,638,927,43.80474649406688,1,1.4529780564263324,46,0.3117583603020496,0.022554400154053522
"(2, 3, 7, 3, 3, 2, 3)",goods_receipt: ρ = type  │  invoice_receipt: ρ = type  │  material: ρ = QuantityEKPOMENGE_band  │  payment: ρ = PaymentMethodZLSCH  │  purchase_order: ρ = type  │  purchase_requisition: ρ = type  │  quotation: ρ = type,True,,659,927,43.80474649406688,1,1.4066767830045523,24,0.28910463861920177,0.022554400154053522
"(2, 3, 7, 4, 1, 2, 3)",goods_receipt: ρ = type  │  invoice_receipt: ρ = type  │  material: ρ = QuantityEKPOMENGE_band  │  payment: ρ = type  │  purchase_order: ρ = PurchasingGroupEKKOEKGRP  │  purchase_requisition: ρ = type  │  quotation: ρ = type,True,,679,927,43.80474649406688,1,1.3652430044182622,22,0.267529665587918,0.022554400154053522
"(2, 3, 7, 4, 3, 1, 3)",goods_receipt: ρ = type  │  invoice_receipt: ρ = type  │  material: ρ = QuantityEKPOMENGE_band  │  payment: ρ = type  │  purchase_order: ρ = type  │  purchase_requisition: ρ = PurchasingGroupEBANEKGRP  │  quotation: ρ = type,True,,679,927,43.80474649406688,1,1.3652430044182622,22,0.267529665587918,0.022554400154053522
"(2, 3, 7, 4, 3, 2, 1)",goods_receipt: ρ = type  │  invoice_receipt: ρ = type  │  material: ρ = QuantityEKPOMENGE_band  │  payment: ρ = type  │  purchase_order: ρ = type  │  purchase_requisition: ρ = type  │  quotation: ρ = PurchasingGroupEBANEKGRP,True,,679,927,43.80474649406688,1,1.3652430044182622,22,0.267529665587918,0.022554400154053522
"(2, 3, 8, 2, 3, 2, 3)",goods_receipt: ρ = type  │  invoice_receipt: ρ = type  │  material: ρ = StorageLocationEKPOLGORT  │  payment: ρ = AmountDMBTR_band  │  purchase_order: ρ = type  │  purchase_requisition: ρ = type  │  quotation: ρ = type,True,,685,927,44.01294498381877,1,1.3532846715328468,36,0.2610571736785329,0.01790872328134019
"(2, 3, 8, 3, 3, 2, 3)",goods_receipt: ρ = type  │  invoice_receipt: ρ = type  │  material: ρ = StorageLocationEKPOLGORT  │  payment: ρ = PaymentMethodZLSCH  │  purchase_order: ρ = type  │  purchase_requisition: ρ = type  │  quotation: ρ = type,True,,693,927,44.01294498381877,1,1.3376623376623376,24,0.2524271844660194,0.01790872328134019
"(2, 3, 8, 4, 1, 2, 3)",goods_receipt: ρ = type  │  invoice_receipt: ρ = type  │  material: ρ = StorageLocationEKPOLGORT  │  payment: ρ = type  │  purchase_order: ρ = PurchasingGroupEKKOEKGRP  │  purchase_requisition: ρ = type  │  quotation: ρ = type,True,,708,927,44.01294498381877,1,1.3093220338983051,22,0.2362459546925566,0.01790872328134019
"(2, 3, 8, 4, 3, 1, 3)",goods_receipt: ρ = type  │  invoice_receipt: ρ = type  │  material: ρ = StorageLocationEKPOLGORT  │  payment: ρ = type  │  purchase_order: ρ = type  │  purchase_requisition: ρ = PurchasingGroupEBANEKGRP  │  quotation: ρ = type,True,,708,927,44.01294498381877,1,1.3093220338983051,22,0.2362459546925566,0.01790872328134019
"(2, 3, 8, 4, 3, 2, 1)",goods_receipt: ρ = type  │  invoice_receipt: ρ = type  │  material: ρ = StorageLocationEKPOLGORT  │  payment: ρ = type  │  purchase_order: ρ = type  │  purchase_requisition: ρ = type  │  quotation: ρ = PurchasingGroupEBANEKGRP,True,,708,927,44.01294498381877,1,1.3093220338983051,22,0.2362459546925566,0.01790872328134019
"(2, 3, 9, 1, 3, 2, 3)",goods_receipt: ρ = type  │  invoice_receipt: ρ = type  │  material: ρ = type  │  payment: ρ = AmountDMBTR  │  purchase_order: ρ = type  │  purchase_requisition: ρ = type  │  quotation: ρ = type,True,,909,927,43.19093851132686,1,1.0198019801980198,2,0.01941747572815533,0.03625072212593872
"(2, 3, 9, 2, 1, 2, 3)",goods_receipt: ρ = type  │  invoice_receipt: ρ = type  │  material: ρ = type  │  payment: ρ = AmountDMBTR_band  │  purchase_order: ρ = PurchasingGroupEKKOEKGRP  │  purchase_requisition: ρ = type  │  quotation: ρ = type,True,,603,927,43.19093851132686,1,1.537313432835821,31,0.3495145631067961,0.03625072212593872
"(2, 3, 9, 2, 3, 1, 3)",goods_receipt: ρ = type  │  invoice_receipt: ρ = type  │  material: ρ = type  │  payment: ρ = AmountDMBTR_band  │  purchase_order: ρ = type  │  purchase_requisition: ρ = PurchasingGroupEBANEKGRP  │  quotation: ρ = type,True,,603,927,43.19093851132686,1,1.537313432835821,31,0.3495145631067961,0.03625072212593872
"(2, 3, 9, 2, 3, 2, 1)",goods_receipt: ρ = type  │  invoice_receipt: ρ = type  │  material: ρ = type  │  payment: ρ = AmountDMBTR_band  │  purchase_order: ρ = type  │  purchase_requisition: ρ = type  │  quotation: ρ = PurchasingGroupEBANEKGRP,True,,603,927,43.19093851132686,1,1.537313432835821,31,0.3495145631067961,0.03625072212593872
"(2, 3, 9, 0, 3, 2, 3)",goods_receipt: ρ = type  │  invoice_receipt: ρ = type  │  material: ρ = type  │  payment: ρ = id  │  purchase_order: ρ = type  │  purchase_requisition: ρ = type  │  quotation: ρ = type,False,no merging (K = n_executions),927,927,43.19093851132686,1,1.0,1,0.0,0.03625072212593872
"(2, 3, 9, 3, 1, 2, 3)",goods_receipt: ρ = type  │  invoice_receipt: ρ = type  │  material: ρ = type  │  payment: ρ = PaymentMethodZLSCH  │  purchase_order: ρ = PurchasingGroupEKKOEKGRP  │  purchase_requisition: ρ = type  │  quotation: ρ = type,True,,638,927,43.19093851132686,1,1.4529780564263324,14,0.3117583603020496,0.03625072212593872
"(2, 3, 9, 3, 3, 1, 3)",goods_receipt: ρ = type  │  invoice_receipt: ρ = type  │  material: ρ = type  │  payment: ρ = PaymentMethodZLSCH  │  purchase_order: ρ = type  │  purchase_requisition: ρ = PurchasingGroupEBANEKGRP  │  quotation: ρ = type,True,,638,927,43.19093851132686,1,1.4529780564263324,14,0.3117583603020496,0.03625072212593872
"(2, 3, 9, 3, 3, 2, 1)",goods_receipt: ρ = type  │  invoice_receipt: ρ = type  │  material: ρ = type  │  payment: ρ = PaymentMethodZLSCH  │  purchase_order: ρ = type  │  purchase_requisition: ρ = type  │  quotation: ρ = PurchasingGroupEBANEKGRP,True,,638,927,43.19093851132686,1,1.4529780564263324,14,0.3117583603020496,0.03625072212593872
"(2, 3, 9, 4, 1, 1, 3)",goods_receipt: ρ = type  │  invoice_receipt: ρ = type  │  material: ρ = type  │  payment: ρ = type  │  purchase_order: ρ = PurchasingGroupEKKOEKGRP  │  purchase_requisition: ρ = PurchasingGroupEBANEKGRP  │  quotation: ρ = type,True,,558,927,43.19093851132686,1,1.6612903225806452,34,0.3980582524271845,0.03625072212593872
"(2, 3, 9, 4, 1, 2, 1)",goods_receipt: ρ = type  │  invoice_receipt: ρ = type  │  material: ρ = type  │  payment: ρ = type  │  purchase_order: ρ = PurchasingGroupEKKOEKGRP  │  purchase_requisition: ρ = type  │  quotation: ρ = PurchasingGroupEBANEKGRP,True,,558,927,42.36785329018339,1,1.6612903225806452,34,0.3980582524271845,0.05461679183516266
"(2, 3, 9, 4, 2, 2, 3)",goods_receipt: ρ = type  │  invoice_receipt: ρ = type  │  material: ρ = type  │  payment: ρ = type  │  purchase_order: ρ = VendorEKKOLIFNR  │  purchase_requisition: ρ = type  │  quotation: ρ = type,True,,748,927,43.19093851132686,1,1.2393048128342246,7,0.1930960086299892,0.03625072212593872
"(2, 3, 9, 4, 3, 0, 3)",goods_receipt: ρ = type  │  invoice_receipt: ρ = type  │  material: ρ = type  │  payment: ρ = type  │  purchase_order: ρ = type  │  purchase_requisition: ρ = id  │  quotation: ρ = type,False,no merging (K = n_executions),927,927,43.19093851132686,1,1.0,1,0.0,0.03625072212593872
"(2, 3, 9, 4, 3, 1, 1)",goods_receipt: ρ = type  │  invoice_receipt: ρ = type  │  material: ρ = type  │  payment: ρ = type  │  purchase_order: ρ = type  │  purchase_requisition: ρ = PurchasingGroupEBANEKGRP  │  quotation: ρ = PurchasingGroupEBANEKGRP,True,,558,927,43.19093851132686,1,1.6612903225806452,34,0.3980582524271845,0.03625072212593872
"(2, 3, 9, 4, 3, 2, 2)",goods_receipt: ρ = type  │  invoice_receipt: ρ = type  │  material: ρ = type  │  payment: ρ = type  │  purchase_order: ρ = type  │  purchase_requisition: ρ = type  │  quotation: ρ = VendorEBANLIFNR,True,,748,927,43.19093851132686,1,1.2393048128342246,7,0.1930960086299892,0.03625072212593872
"(2, 0, 9, 4, 3, 2, 3)",goods_receipt: ρ = type  │  invoice_receipt: ρ = id  │  material: ρ = type  │  payment: ρ = type  │  purchase_order: ρ = type  │  purchase_requisition: ρ = type  │  quotation: ρ = type,False,no merging (K = n_executions),927,927,43.19093851132686,1,1.0,1,0.0,0.03625072212593872
"(2, 1, 4, 4, 3, 2, 3)",goods_receipt: ρ = type  │  invoice_receipt: ρ = CreditAmountBSEGWRBTR  │  material: ρ = NetPriceEKPONETPR_band  │  payment: ρ = type  │  purchase_order: ρ = type  │  purchase_requisition: ρ = type  │  quotation: ρ = type,True,,916,927,43.34519956850054,1,1.012008733624454,2,0.011866235167206085,0.0328085884844983
"(2, 1, 5, 4, 3, 2, 3)",goods_receipt: ρ = type  │  invoice_receipt: ρ = CreditAmountBSEGWRBTR  │  material: ρ = PlantEKPOWERKS  │  payment: ρ = type  │  purchase_order: ρ = type  │  purchase_requisition: ρ = type  │  quotation: ρ = type,True,,922,927,44.01294498381877,1,1.0054229934924077,2,0.005393743257820938,0.01790872328134019
"(2, 1, 7, 4, 3, 2, 3)",goods_receipt: ρ = type  │  invoice_receipt: ρ = CreditAmountBSEGWRBTR  │  material: ρ = QuantityEKPOMENGE_band  │  payment: ρ = type  │  purchase_order: ρ = type  │  purchase_requisition: ρ = type  │  quotation: ρ = type,True,,916,927,43.80474649406688,1,1.012008733624454,2,0.011866235167206085,0.022554400154053522
"(2, 1, 8, 4, 3, 2, 3)",goods_receipt: ρ = type  │  invoice_receipt: ρ = CreditAmountBSEGWRBTR  │  material: ρ = StorageLocationEKPOLGORT  │  payment: ρ = type  │  purchase_order: ρ = type  │  purchase_requisition: ρ = type  │  quotation: ρ = type,True,,923,927,44.01294498381877,1,1.0043336944745396,2,0.004314994606256728,0.01790872328134019
"(2, 1, 9, 2, 3, 2, 3)",goods_receipt: ρ = type  │  invoice_receipt: ρ = CreditAmountBSEGWRBTR  │  material: ρ = type  │  payment: ρ = AmountDMBTR_band  │  purchase_order: ρ = type  │  purchase_requisition: ρ = type  │  quotation: ρ = type,True,,909,927,43.19093851132686,1,1.0198019801980198,2,0.01941747572815533,0.03625072212593872
"(2, 1, 9, 3, 3, 2, 3)",goods_receipt: ρ = type  │  invoice_receipt: ρ = CreditAmountBSEGWRBTR  │  material: ρ = type  │  payment: ρ = PaymentMethodZLSCH  │  purchase_order: ρ = type  │  purchase_requisition: ρ = type  │  quotation: ρ = type,True,,922,927,43.19093851132686,1,1.0054229934924077,2,0.005393743257820938,0.03625072212593872
"(2, 1, 9, 4, 1, 2, 3)",goods_receipt: ρ = type  │  invoice_receipt: ρ = CreditAmountBSEGWRBTR  │  material: ρ = type  │  payment: ρ = type  │  purchase_order: ρ = PurchasingGroupEKKOEKGRP  │  purchase_requisition: ρ = type  │  quotation: ρ = type,True,,918,927,43.19093851132686,1,1.0098039215686274,2,0.009708737864077666,0.03625072212593872
"(2, 1, 9, 4, 3, 1, 3)",goods_receipt: ρ = type  │  invoice_receipt: ρ = CreditAmountBSEGWRBTR  │  material: ρ = type  │  payment: ρ = type  │  purchase_order: ρ = type  │  purchase_requisition: ρ = PurchasingGroupEBANEKGRP  │  quotation: ρ = type,True,,918,927,43.19093851132686,1,1.0098039215686274,2,0.009708737864077666,0.03625072212593872
"(2, 1, 9, 4, 3, 2, 1)",goods_receipt: ρ = type  │  invoice_receipt: ρ = CreditAmountBSEGWRBTR  │  material: ρ = type  │  payment: ρ = type  │  purchase_order: ρ = type  │  purchase_requisition: ρ = type  │  quotation: ρ = PurchasingGroupEBANEKGRP,True,,918,927,43.19093851132686,1,1.0098039215686274,2,0.009708737864077666,0.03625072212593872
"(2, 2, 3, 4, 3, 2, 3)",goods_receipt: ρ = type  │  invoice_receipt: ρ = CreditAmountBSEGWRBTR_band  │  material: ρ = NetPriceEKPONETPR  │  payment: ρ = type  │  purchase_order: ρ = type  │  purchase_requisition: ρ = type  │  quotation: ρ = type,True,,716,927,44.13484358144552,1,1.2946927374301676,38,0.22761596548004315,0.015188715578663525
"(2, 2, 4, 2, 3, 2, 3)",goods_receipt: ρ = type  │  invoice_receipt: ρ = CreditAmountBSEGWRBTR_band  │  material: ρ = NetPriceEKPONETPR_band  │  payment: ρ = AmountDMBTR_band  │  purchase_order: ρ = type  │  purchase_requisition: ρ = type  │  quotation: ρ = type,True,,598,927,43.0873786407767,1,1.5501672240802675,39,0.354908306364617,0.03856152512998268
"(2, 2, 4, 3, 3, 2, 3)",goods_receipt: ρ = type  │  invoice_receipt: ρ = CreditAmountBSEGWRBTR_band  │  material: ρ = NetPriceEKPONETPR_band  │  payment: ρ = PaymentMethodZLSCH  │  purchase_order: ρ = type  │  purchase_requisition: ρ = type  │  quotation: ρ = type,True,,665,927,43.34519956850054,1,1.393984962406015,16,0.2826321467098166,0.0328085884844983
"(2, 2, 4, 4, 1, 2, 3)",goods_receipt: ρ = type  │  invoice_receipt: ρ = CreditAmountBSEGWRBTR_band  │  material: ρ = NetPriceEKPONETPR_band  │  payment: ρ = type  │  purchase_order: ρ = PurchasingGroupEKKOEKGRP  │  purchase_requisition: ρ = type  │  quotation: ρ = type,True,,630,927,43.34519956850054,1,1.4714285714285715,29,0.3203883495145631,0.0328085884844983
"(2, 2, 4, 4, 3, 1, 3)",goods_receipt: ρ = type  │  invoice_receipt: ρ = CreditAmountBSEGWRBTR_band  │  material: ρ = NetPriceEKPONETPR_band  │  payment: ρ = type  │  purchase_order: ρ = type  │  purchase_requisition: ρ = PurchasingGroupEBANEKGRP  │  quotation: ρ = type,True,,630,927,43.34519956850054,1,1.4714285714285715,29,0.3203883495145631,0.0328085884844983
"(2, 2, 4, 4, 3, 2, 1)",goods_receipt: ρ = type  │  invoice_receipt: ρ = CreditAmountBSEGWRBTR_band  │  material: ρ = NetPriceEKPONETPR_band  │  payment: ρ = type  │  purchase_order: ρ = type  │  purchase_requisition: ρ = type  │  quotation: ρ = PurchasingGroupEBANEKGRP,True,,630,927,43.34519956850054,1,1.4714285714285715,29,0.3203883495145631,0.0328085884844983
