dataset,cfg,phi,interesting,reason_skipped,K,n_executions,K_ratio,cfg_height,cfg_height_norm,avg_behavior_size,support_min,support_mean,support_max,reduction_from_bottom,compression_from_bottom,behavior_time_s,mining_time_s,miner,n_graphs,avg_mining_graph_size,total_mining_graph_size,min_support_effective,n_patterns_raw,n_patterns_in_window,pattern_support_min,pattern_support_mean,pattern_support_median,pattern_support_max,pattern_support_ratio_mean,pattern_support_ratio_median,pattern_support_ratio_max,high_support_threshold_ratio,high_support_threshold_abs,n_high_support_patterns,high_support_pattern_ratio
ocel2-p2p_filtered,"(2, 3, 9, 4, 3, 2, 3)",goods_receipt: ρ = type  │  invoice_receipt: ρ = type  │  material: ρ = type  │  payment: ρ = type  │  purchase_order: ρ = type  │  purchase_requisition: ρ = type  │  quotation: ρ = type,True,,494,927,0.5329018338727076,18,0.9473684210526315,43.19093851132686,1,1.8765182186234817,127,0.4670981661272924,0.03625072212593872,0.0918814999999995,72.89800575000004,gspan,927,37.81877022653722,35058,48,292,291,48,137.22680412371133,95,579,0.14803322990691622,0.10248112189859762,0.6245954692556634,0.25,231,45,0.15463917525773196
ocel2-p2p_filtered,"(1, 3, 9, 4, 3, 2, 3)",goods_receipt: ρ = PostingDateMKPFBLDAT  │  invoice_receipt: ρ = type  │  material: ρ = type  │  payment: ρ = type  │  purchase_order: ρ = type  │  purchase_requisition: ρ = type  │  quotation: ρ = type,False,no merging (K = n_executions),927,927,1.0,17,0.8947368421052632,43.5210355987055,1,1.0,1,0.0,0.02888503755054872,0.08732220799999979,,,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.25,0,0,0.0
ocel2-p2p_filtered,"(2, 2, 9, 4, 3, 2, 3)",goods_receipt: ρ = type  │  invoice_receipt: ρ = CreditAmountBSEGWRBTR_band  │  material: ρ = type  │  payment: ρ = type  │  purchase_order: ρ = type  │  purchase_requisition: ρ = type  │  quotation: ρ = type,True,,537,927,0.5792880258899676,17,0.8947368421052632,43.19093851132686,1,1.7262569832402235,90,0.42071197411003236,0.03625072212593872,0.0933059589999985,116.11011450000001,gspan,927,37.81877022653722,35058,48,383,383,48,123.49869451697128,90,579,0.13322405018012004,0.0970873786407767,0.6245954692556634,0.25,231,46,0.12010443864229765
ocel2-p2p_filtered,"(2, 3, 4, 4, 3, 2, 3)",goods_receipt: ρ = type  │  invoice_receipt: ρ = type  │  material: ρ = NetPriceEKPONETPR_band  │  payment: ρ = type  │  purchase_order: ρ = type  │  purchase_requisition: ρ = type  │  quotation: ρ = type,True,,557,927,0.6008629989212514,19,1.0,43.34519956850054,1,1.6642728904847397,63,0.3991370010787486,0.0328085884844983,0.09284524999999988,102.03903070900014,gspan,927,37.81877022653722,35058,48,301,300,48,133.57333333333332,90.0,579,0.1440920532182668,0.0970873786407767,0.6245954692556634,0.25,231,44,0.14666666666666667
ocel2-p2p_filtered,"(2, 3, 5, 4, 3, 2, 3)",goods_receipt: ρ = type  │  invoice_receipt: ρ = type  │  material: ρ = PlantEKPOWERKS  │  payment: ρ = type  │  purchase_order: ρ = type  │  purchase_requisition: ρ = type  │  quotation: ρ = type,True,,638,927,0.6882416396979504,17,0.8947368421052632,44.01294498381877,1,1.4529780564263324,63,0.3117583603020496,0.01790872328134019,0.09331854100000214,132.94848449999995,gspan,927,37.81877022653722,35058,48,287,286,48,136.06293706293707,92.0,579,0.146777709884506,0.09924487594390508,0.6245954692556634,0.25,231,44,0.15384615384615385
ocel2-p2p_filtered,"(2, 3, 7, 4, 3, 2, 3)",goods_receipt: ρ = type  │  invoice_receipt: ρ = type  │  material: ρ = QuantityEKPOMENGE_band  │  payment: ρ = type  │  purchase_order: ρ = type  │  purchase_requisition: ρ = type  │  quotation: ρ = type,True,,601,927,0.6483279395900755,18,0.9473684210526315,43.80474649406688,1,1.5424292845257903,63,0.3516720604099245,0.022554400154053522,0.17245695899999802,74.92446904099984,gspan,927,37.81877022653722,35058,48,296,295,48,133.5186440677966,88,579,0.14403305724681403,0.09492988133764833,0.6245954692556634,0.25,231,44,0.14915254237288136
ocel2-p2p_filtered,"(2, 3, 8, 4, 3, 2, 3)",goods_receipt: ρ = type  │  invoice_receipt: ρ = type  │  material: ρ = StorageLocationEKPOLGORT  │  payment: ρ = type  │  purchase_order: ρ = type  │  purchase_requisition: ρ = type  │  quotation: ρ = type,True,,644,927,0.6947141316073355,17,0.8947368421052632,44.01294498381877,1,1.43944099378882,63,0.3052858683926645,0.01790872328134019,0.0927834169999997,71.18865474999984,gspan,927,37.81877022653722,35058,48,287,286,48,136.06293706293707,92.0,579,0.146777709884506,0.09924487594390508,0.6245954692556634,0.25,231,44,0.15384615384615385
ocel2-p2p_filtered,"(2, 3, 9, 2, 3, 2, 3)",goods_receipt: ρ = type  │  invoice_receipt: ρ = type  │  material: ρ = type  │  payment: ρ = AmountDMBTR_band  │  purchase_order: ρ = type  │  purchase_requisition: ρ = type  │  quotation: ρ = type,True,,538,927,0.5803667745415318,18,0.9473684210526315,43.19093851132686,1,1.7230483271375465,90,0.41963322545846815,0.03625072212593872,0.0932202079999982,62.032577790999994,gspan,927,37.81877022653722,35058,48,270,269,48,125.76579925650557,90,579,0.13566968636084745,0.0970873786407767,0.6245954692556634,0.25,231,34,0.12639405204460966
ocel2-p2p_filtered,"(2, 3, 9, 3, 3, 2, 3)",goods_receipt: ρ = type  │  invoice_receipt: ρ = type  │  material: ρ = type  │  payment: ρ = PaymentMethodZLSCH  │  purchase_order: ρ = type  │  purchase_requisition: ρ = type  │  quotation: ρ = type,True,,554,927,0.5976267529665588,17,0.8947368421052632,43.19093851132686,1,1.6732851985559567,43,0.40237324703344124,0.03625072212593872,0.09287833300000159,60.771526874999836,gspan,927,37.81877022653722,35058,48,245,244,48,125.43442622950819,91.0,579,0.13531221815480926,0.09816612729234088,0.6245954692556634,0.25,231,29,0.11885245901639344
ocel2-p2p_filtered,"(2, 3, 9, 4, 1, 2, 3)",goods_receipt: ρ = type  │  invoice_receipt: ρ = type  │  material: ρ = type  │  payment: ρ = type  │  purchase_order: ρ = PurchasingGroupEKKOEKGRP  │  purchase_requisition: ρ = type  │  quotation: ρ = type,True,,558,927,0.6019417475728155,17,0.8947368421052632,43.19093851132686,1,1.6612903225806452,34,0.3980582524271845,0.03625072212593872,0.09324454200000076,98.38031195899976,gspan,927,37.81877022653722,35058,48,270,270,48,84.92592592592592,71.0,499,0.0916137280754325,0.07659115426105717,0.5382955771305286,0.25,231,6,0.022222222222222223
ocel2-p2p_filtered,"(2, 3, 9, 4, 3, 1, 3)",goods_receipt: ρ = type  │  invoice_receipt: ρ = type  │  material: ρ = type  │  payment: ρ = type  │  purchase_order: ρ = type  │  purchase_requisition: ρ = PurchasingGroupEBANEKGRP  │  quotation: ρ = type,True,,558,927,0.6019417475728155,17,0.8947368421052632,43.19093851132686,1,1.6612903225806452,34,0.3980582524271845,0.03625072212593872,0.09213983400000103,81.91759762500033,gspan,927,37.81877022653722,35058,48,298,297,48,136.0909090909091,96,579,0.14680788467196235,0.10355987055016182,0.6245954692556634,0.25,231,44,0.14814814814814814
ocel2-p2p_filtered,"(2, 3, 9, 4, 3, 2, 1)",goods_receipt: ρ = type  │  invoice_receipt: ρ = type  │  material: ρ = type  │  payment: ρ = type  │  purchase_order: ρ = type  │  purchase_requisition: ρ = type  │  quotation: ρ = PurchasingGroupEBANEKGRP,True,,558,927,0.6019417475728155,17,0.8947368421052632,43.19093851132686,1,1.6612903225806452,34,0.3980582524271845,0.03625072212593872,0.22723829199999912,79.25171124999997,gspan,927,37.81877022653722,35058,48,298,297,48,132.3905723905724,90,579,0.14281615144614068,0.0970873786407767,0.6245954692556634,0.25,231,42,0.1414141414141414
ocel2-p2p_filtered,"(2, 1, 9, 4, 3, 2, 3)",goods_receipt: ρ = type  │  invoice_receipt: ρ = CreditAmountBSEGWRBTR  │  material: ρ = type  │  payment: ρ = type  │  purchase_order: ρ = type  │  purchase_requisition: ρ = type  │  quotation: ρ = type,True,,909,927,0.9805825242718447,16,0.8421052631578947,43.19093851132686,1,1.0198019801980198,2,0.01941747572815533,0.03625072212593872,0.22535379099999986,11.23123887499969,gspan,927,37.81877022653722,35058,48,46,46,52,174.80434782608697,130.0,579,0.18856995450494818,0.14023732470334413,0.6245954692556634,0.25,231,11,0.2391304347826087
ocel2-p2p_filtered,"(2, 2, 4, 4, 3, 2, 3)",goods_receipt: ρ = type  │  invoice_receipt: ρ = CreditAmountBSEGWRBTR_band  │  material: ρ = NetPriceEKPONETPR_band  │  payment: ρ = type  │  purchase_order: ρ = type  │  purchase_requisition: ρ = type  │  quotation: ρ = type,True,,596,927,0.6429341963322546,18,0.9473684210526315,43.34519956850054,1,1.5553691275167785,39,0.35706580366774543,0.0328085884844983,0.0939893749999996,107.82760091699993,gspan,927,37.81877022653722,35058,48,392,392,48,121.01785714285714,87.5,579,0.13054785020804438,0.09439050701186623,0.6245954692556634,0.25,231,45,0.11479591836734694
ocel2-p2p_filtered,"(2, 2, 5, 4, 3, 2, 3)",goods_receipt: ρ = type  │  invoice_receipt: ρ = CreditAmountBSEGWRBTR_band  │  material: ρ = PlantEKPOWERKS  │  payment: ρ = type  │  purchase_order: ρ = type  │  purchase_requisition: ρ = type  │  quotation: ρ = type,True,,683,927,0.7367853290183387,16,0.8421052631578947,44.01294498381877,1,1.357247437774524,38,0.2632146709816613,0.01790872328134019,0.09458987500000049,109.46817095899996,gspan,927,37.81877022653722,35058,48,378,378,48,122.43650793650794,88.0,579,0.13207821783873563,0.09492988133764833,0.6245954692556634,0.25,231,45,0.11904761904761904
ocel2-p2p_filtered,"(2, 2, 7, 4, 3, 2, 3)",goods_receipt: ρ = type  │  invoice_receipt: ρ = CreditAmountBSEGWRBTR_band  │  material: ρ = QuantityEKPOMENGE_band  │  payment: ρ = type  │  purchase_order: ρ = type  │  purchase_requisition: ρ = type  │  quotation: ρ = type,True,,638,927,0.6882416396979504,17,0.8947368421052632,43.80474649406688,1,1.4529780564263324,46,0.3117583603020496,0.022554400154053522,0.09400145900000112,153.11803708300022,gspan,927,37.81877022653722,35058,48,344,344,48,120.7936046511628,87.0,579,0.1303059381350192,0.09385113268608414,0.6245954692556634,0.25,231,38,0.11046511627906977
ocel2-p2p_filtered,"(2, 2, 8, 4, 3, 2, 3)",goods_receipt: ρ = type  │  invoice_receipt: ρ = CreditAmountBSEGWRBTR_band  │  material: ρ = StorageLocationEKPOLGORT  │  payment: ρ = type  │  purchase_order: ρ = type  │  purchase_requisition: ρ = type  │  quotation: ρ = type,True,,684,927,0.7378640776699029,16,0.8421052631578947,44.01294498381877,1,1.355263157894737,38,0.2621359223300971,0.01790872328134019,0.09453479200000103,109.86927262500012,gspan,927,37.81877022653722,35058,48,378,378,48,122.43650793650794,88.0,579,0.13207821783873563,0.09492988133764833,0.6245954692556634,0.25,231,45,0.11904761904761904
ocel2-p2p_filtered,"(2, 2, 9, 2, 3, 2, 3)",goods_receipt: ρ = type  │  invoice_receipt: ρ = CreditAmountBSEGWRBTR_band  │  material: ρ = type  │  payment: ρ = AmountDMBTR_band  │  purchase_order: ρ = type  │  purchase_requisition: ρ = type  │  quotation: ρ = type,True,,540,927,0.5825242718446602,17,0.8947368421052632,42.93311758360302,1,1.7166666666666666,90,0.41747572815533984,0.04200365877142298,0.09330983299999929,111.1135508340003,gspan,927,37.81877022653722,35058,48,374,374,48,125.1283422459893,91.5,579,0.13498203047032287,0.09870550161812297,0.6245954692556634,0.25,231,46,0.12299465240641712
ocel2-p2p_filtered,"(2, 2, 9, 3, 3, 2, 3)",goods_receipt: ρ = type  │  invoice_receipt: ρ = CreditAmountBSEGWRBTR_band  │  material: ρ = type  │  payment: ρ = PaymentMethodZLSCH  │  purchase_order: ρ = type  │  purchase_requisition: ρ = type  │  quotation: ρ = type,True,,606,927,0.6537216828478964,16,0.8421052631578947,43.19093851132686,1,1.5297029702970297,31,0.34627831715210355,0.03625072212593872,0.09411345800000248,80.48959624999998,gspan,927,37.81877022653722,35058,48,297,297,48,126.01010101010101,88,579,0.13593322654811327,0.09492988133764833,0.6245954692556634,0.25,231,38,0.12794612794612795
ocel2-p2p_filtered,"(2, 2, 9, 4, 1, 2, 3)",goods_receipt: ρ = type  │  invoice_receipt: ρ = CreditAmountBSEGWRBTR_band  │  material: ρ = type  │  payment: ρ = type  │  purchase_order: ρ = PurchasingGroupEKKOEKGRP  │  purchase_requisition: ρ = type  │  quotation: ρ = type,True,,602,927,0.6494066882416397,16,0.8421052631578947,43.19093851132686,1,1.5398671096345515,31,0.3505933117583603,0.03625072212593872,0.09531550000000166,28.021415125000203,gspan,927,37.81877022653722,35058,48,205,205,48,87.25853658536586,67,569,0.09413002867892757,0.07227615965480043,0.6138079827400216,0.25,231,8,0.03902439024390244
ocel2-p2p_filtered,"(2, 2, 9, 4, 3, 1, 3)",goods_receipt: ρ = type  │  invoice_receipt: ρ = CreditAmountBSEGWRBTR_band  │  material: ρ = type  │  payment: ρ = type  │  purchase_order: ρ = type  │  purchase_requisition: ρ = PurchasingGroupEBANEKGRP  │  quotation: ρ = type,True,,602,927,0.6494066882416397,16,0.8421052631578947,43.19093851132686,1,1.5398671096345515,31,0.3505933117583603,0.03625072212593872,0.09348920800000116,158.8575795419997,gspan,927,37.81877022653722,35058,48,389,389,48,122.84318766066838,91,579,0.1325169230427922,0.09816612729234088,0.6245954692556634,0.25,231,45,0.11568123393316196
ocel2-p2p_filtered,"(2, 2, 9, 4, 3, 2, 1)",goods_receipt: ρ = type  │  invoice_receipt: ρ = CreditAmountBSEGWRBTR_band  │  material: ρ = type  │  payment: ρ = type  │  purchase_order: ρ = type  │  purchase_requisition: ρ = type  │  quotation: ρ = PurchasingGroupEBANEKGRP,True,,602,927,0.6494066882416397,16,0.8421052631578947,43.19093851132686,1,1.5398671096345515,31,0.3505933117583603,0.03625072212593872,0.09400674999999836,104.89374391599995,gspan,927,37.81877022653722,35058,48,389,389,48,120.01799485861183,87,579,0.12946925011716487,0.09385113268608414,0.6245954692556634,0.25,231,43,0.11053984575835475
ocel2-p2p_filtered,"(2, 3, 3, 4, 3, 2, 3)",goods_receipt: ρ = type  │  invoice_receipt: ρ = type  │  material: ρ = NetPriceEKPONETPR  │  payment: ρ = type  │  purchase_order: ρ = type  │  purchase_requisition: ρ = type  │  quotation: ρ = type,True,,687,927,0.7411003236245954,18,0.9473684210526315,44.13484358144552,1,1.3493449781659388,63,0.25889967637540456,0.015188715578663525,0.29819599999999724,74.22041529099988,gspan,927,37.81877022653722,35058,48,287,286,48,136.06293706293707,92.0,579,0.146777709884506,0.09924487594390508,0.6245954692556634,0.25,231,44,0.15384615384615385
ocel2-p2p_filtered,"(2, 3, 4, 2, 3, 2, 3)",goods_receipt: ρ = type  │  invoice_receipt: ρ = type  │  material: ρ = NetPriceEKPONETPR_band  │  payment: ρ = AmountDMBTR_band  │  purchase_order: ρ = type  │  purchase_requisition: ρ = type  │  quotation: ρ = type,True,,596,927,0.6429341963322546,19,1.0,43.34519956850054,1,1.5553691275167785,39,0.35706580366774543,0.0328085884844983,0.09330312499999849,63.94176049999987,gspan,927,37.81877022653722,35058,48,279,278,48,122.19424460431655,87.5,579,0.13181687659581073,0.09439050701186623,0.6245954692556634,0.25,231,33,0.11870503597122302
ocel2-p2p_filtered,"(2, 3, 4, 3, 3, 2, 3)",goods_receipt: ρ = type  │  invoice_receipt: ρ = type  │  material: ρ = NetPriceEKPONETPR_band  │  payment: ρ = PaymentMethodZLSCH  │  purchase_order: ρ = type  │  purchase_requisition: ρ = type  │  quotation: ρ = type,True,,623,927,0.6720604099244876,18,0.9473684210526315,43.34519956850054,1,1.4879614767255216,24,0.32793959007551243,0.0328085884844983,0.09376087500000096,57.45361554200008,gspan,927,37.81877022653722,35058,48,254,253,48,121.52173913043478,90,579,0.13109141222269124,0.0970873786407767,0.6245954692556634,0.25,231,28,0.11067193675889328
ocel2-p2p_filtered,"(2, 3, 4, 4, 1, 2, 3)",goods_receipt: ρ = type  │  invoice_receipt: ρ = type  │  material: ρ = NetPriceEKPONETPR_band  │  payment: ρ = type  │  purchase_order: ρ = PurchasingGroupEKKOEKGRP  │  purchase_requisition: ρ = type  │  quotation: ρ = type,True,,589,927,0.6353829557713053,18,0.9473684210526315,43.34519956850054,1,1.5738539898132429,34,0.3646170442286947,0.0328085884844983,0.09381741600000026,37.91018070900009,gspan,927,37.81877022653722,35058,48,279,279,48,82.68458781362007,70,499,0.08919588760908313,0.07551240560949299,0.5382955771305286,0.25,231,5,0.017921146953405017
ocel2-p2p_filtered,"(2, 3, 4, 4, 3, 1, 3)",goods_receipt: ρ = type  │  invoice_receipt: ρ = type  │  material: ρ = NetPriceEKPONETPR_band  │  payment: ρ = type  │  purchase_order: ρ = type  │  purchase_requisition: ρ = PurchasingGroupEBANEKGRP  │  quotation: ρ = type,True,,589,927,0.6353829557713053,18,0.9473684210526315,43.34519956850054,1,1.5738539898132429,34,0.3646170442286947,0.0328085884844983,0.09348491700000139,132.3495517500005,gspan,927,37.81877022653722,35058,48,296,295,48,136.0677966101695,95,579,0.1467829521145302,0.10248112189859762,0.6245954692556634,0.25,231,44,0.14915254237288136
ocel2-p2p_filtered,"(2, 3, 4, 4, 3, 2, 1)",goods_receipt: ρ = type  │  invoice_receipt: ρ = type  │  material: ρ = NetPriceEKPONETPR_band  │  payment: ρ = type  │  purchase_order: ρ = type  │  purchase_requisition: ρ = type  │  quotation: ρ = PurchasingGroupEBANEKGRP,True,,589,927,0.6353829557713053,18,0.9473684210526315,43.34519956850054,1,1.5738539898132429,34,0.3646170442286947,0.0328085884844983,0.09386695799999956,75.89246816700052,gspan,927,37.81877022653722,35058,48,305,304,48,130.54605263157896,87.0,579,0.140826378243343,0.09385113268608414,0.6245954692556634,0.25,231,42,0.13815789473684212
ocel2-p2p_filtered,"(2, 3, 1, 4, 3, 2, 3)",goods_receipt: ρ = type  │  invoice_receipt: ρ = type  │  material: ρ = DeliveryDateEKPOBEDAT  │  payment: ρ = type  │  purchase_order: ρ = type  │  purchase_requisition: ρ = type  │  quotation: ρ = type,True,,839,927,0.9050701186623517,16,0.8421052631578947,44.353829557713055,1,1.104886769964243,63,0.09492988133764835,0.010302330059695608,0.09411154100000374,73.36881616699975,gspan,927,37.81877022653722,35058,48,287,286,48,136.06293706293707,92.0,579,0.146777709884506,0.09924487594390508,0.6245954692556634,0.25,231,44,0.15384615384615385
ocel2-p2p_filtered,"(2, 3, 5, 2, 3, 2, 3)",goods_receipt: ρ = type  │  invoice_receipt: ρ = type  │  material: ρ = PlantEKPOWERKS  │  payment: ρ = AmountDMBTR_band  │  purchase_order: ρ = type  │  purchase_requisition: ρ = type  │  quotation: ρ = type,True,,683,927,0.7367853290183387,17,0.8947368421052632,44.01294498381877,1,1.357247437774524,36,0.2632146709816613,0.01790872328134019,0.0943858750000004,61.67857979100063,gspan,927,37.81877022653722,35058,48,265,264,48,124.28787878787878,88.0,579,0.13407538164819718,0.09492988133764833,0.6245954692556634,0.25,231,33,0.125
ocel2-p2p_filtered,"(2, 3, 5, 3, 3, 2, 3)",goods_receipt: ρ = type  │  invoice_receipt: ρ = type  │  material: ρ = PlantEKPOWERKS  │  payment: ρ = PaymentMethodZLSCH  │  purchase_order: ρ = type  │  purchase_requisition: ρ = type  │  quotation: ρ = type,True,,693,927,0.7475728155339806,16,0.8421052631578947,44.01294498381877,1,1.3376623376623376,24,0.2524271844660194,0.01790872328134019,0.09379470900000086,53.75443062500017,gspan,927,37.81877022653722,35058,48,240,239,48,123.7949790794979,90,579,0.13354366675242493,0.0970873786407767,0.6245954692556634,0.25,231,28,0.11715481171548117
ocel2-p2p_filtered,"(2, 3, 5, 4, 1, 2, 3)",goods_receipt: ρ = type  │  invoice_receipt: ρ = type  │  material: ρ = PlantEKPOWERKS  │  payment: ρ = type  │  purchase_order: ρ = PurchasingGroupEKKOEKGRP  │  purchase_requisition: ρ = type  │  quotation: ρ = type,True,,710,927,0.7659115426105717,16,0.8421052631578947,44.01294498381877,1,1.3056338028169014,22,0.2340884573894283,0.01790872328134019,0.0945240419999962,39.207551124999554,gspan,927,37.81877022653722,35058,48,265,265,48,82.68301886792453,71,499,0.0891941951110297,0.07659115426105717,0.5382955771305286,0.25,231,5,0.018867924528301886
ocel2-p2p_filtered,"(2, 3, 5, 4, 3, 1, 3)",goods_receipt: ρ = type  │  invoice_receipt: ρ = type  │  material: ρ = PlantEKPOWERKS  │  payment: ρ = type  │  purchase_order: ρ = type  │  purchase_requisition: ρ = PurchasingGroupEBANEKGRP  │  quotation: ρ = type,True,,710,927,0.7659115426105717,16,0.8421052631578947,44.01294498381877,1,1.3056338028169014,22,0.2340884573894283,0.01790872328134019,0.0937034170000004,137.2461640829997,gspan,927,37.81877022653722,35058,48,291,290,48,136.7206896551724,95.0,579,0.14748725960644274,0.10248112189859762,0.6245954692556634,0.25,231,44,0.15172413793103448
ocel2-p2p_filtered,"(2, 3, 5, 4, 3, 2, 1)",goods_receipt: ρ = type  │  invoice_receipt: ρ = type  │  material: ρ = PlantEKPOWERKS  │  payment: ρ = type  │  purchase_order: ρ = type  │  purchase_requisition: ρ = type  │  quotation: ρ = PurchasingGroupEBANEKGRP,True,,710,927,0.7659115426105717,16,0.8421052631578947,44.01294498381877,1,1.3056338028169014,22,0.2340884573894283,0.01790872328134019,0.09389174999999739,81.42924216699976,gspan,927,37.81877022653722,35058,48,294,293,48,132.42662116040955,88,579,0.14285503900799304,0.09492988133764833,0.6245954692556634,0.25,231,42,0.14334470989761092
ocel2-p2p_filtered,"(2, 3, 6, 4, 3, 2, 3)",goods_receipt: ρ = type  │  invoice_receipt: ρ = type  │  material: ρ = QuantityEKPOMENGE  │  payment: ρ = type  │  purchase_order: ρ = type  │  purchase_requisition: ρ = type  │  quotation: ρ = type,True,,778,927,0.8392664509169363,17,0.8947368421052632,44.33009708737864,1,1.1915167095115682,63,0.1607335490830637,0.010831889081455826,0.09340158300000212,76.13994970799922,gspan,927,37.81877022653722,35058,48,287,286,48,136.06293706293707,92.0,579,0.146777709884506,0.09924487594390508,0.6245954692556634,0.25,231,44,0.15384615384615385
ocel2-p2p_filtered,"(2, 3, 7, 2, 3, 2, 3)",goods_receipt: ρ = type  │  invoice_receipt: ρ = type  │  material: ρ = QuantityEKPOMENGE_band  │  payment: ρ = AmountDMBTR_band  │  purchase_order: ρ = type  │  purchase_requisition: ρ = type  │  quotation: ρ = type,True,,638,927,0.6882416396979504,18,0.9473684210526315,43.80474649406688,1,1.4529780564263324,46,0.3117583603020496,0.022554400154053522,0.09338129200000367,69.57954741600042,gspan,927,37.81877022653722,35058,48,274,273,48,121.92673992673993,87,579,0.13152830628558784,0.09385113268608414,0.6245954692556634,0.25,231,33,0.12087912087912088
ocel2-p2p_filtered,"(2, 3, 7, 3, 3, 2, 3)",goods_receipt: ρ = type  │  invoice_receipt: ρ = type  │  material: ρ = QuantityEKPOMENGE_band  │  payment: ρ = PaymentMethodZLSCH  │  purchase_order: ρ = type  │  purchase_requisition: ρ = type  │  quotation: ρ = type,True,,659,927,0.7108953613807982,17,0.8947368421052632,43.80474649406688,1,1.4066767830045523,24,0.28910463861920177,0.022554400154053522,0.39281474999999944,58.23391183300009,gspan,927,37.81877022653722,35058,48,249,248,48,121.21370967741936,88.5,579,0.1307591258656088,0.09546925566343042,0.6245954692556634,0.25,231,28,0.11290322580645161
ocel2-p2p_filtered,"(2, 3, 7, 4, 1, 2, 3)",goods_receipt: ρ = type  │  invoice_receipt: ρ = type  │  material: ρ = QuantityEKPOMENGE_band  │  payment: ρ = type  │  purchase_order: ρ = PurchasingGroupEKKOEKGRP  │  purchase_requisition: ρ = type  │  quotation: ρ = type,True,,679,927,0.732470334412082,17,0.8947368421052632,43.80474649406688,1,1.3652430044182622,22,0.267529665587918,0.022554400154053522,0.09459770899999853,42.179224416999205,gspan,927,37.81877022653722,35058,48,274,274,48,81.6970802919708,70.0,499,0.0881306152016945,0.07551240560949299,0.5382955771305286,0.25,231,5,0.01824817518248175
ocel2-p2p_filtered,"(2, 3, 7, 4, 3, 1, 3)",goods_receipt: ρ = type  │  invoice_receipt: ρ = type  │  material: ρ = QuantityEKPOMENGE_band  │  payment: ρ = type  │  purchase_order: ρ = type  │  purchase_requisition: ρ = PurchasingGroupEBANEKGRP  │  quotation: ρ = type,True,,679,927,0.732470334412082,17,0.8947368421052632,43.80474649406688,1,1.3652430044182622,22,0.267529665587918,0.022554400154053522,0.09411358300000217,134.45560399999977,gspan,927,37.81877022653722,35058,48,291,290,48,136.7206896551724,95.0,579,0.14748725960644274,0.10248112189859762,0.6245954692556634,0.25,231,44,0.15172413793103448
ocel2-p2p_filtered,"(2, 3, 7, 4, 3, 2, 1)",goods_receipt: ρ = type  │  invoice_receipt: ρ = type  │  material: ρ = QuantityEKPOMENGE_band  │  payment: ρ = type  │  purchase_order: ρ = type  │  purchase_requisition: ρ = type  │  quotation: ρ = PurchasingGroupEBANEKGRP,True,,679,927,0.732470334412082,17,0.8947368421052632,43.80474649406688,1,1.3652430044182622,22,0.267529665587918,0.022554400154053522,0.09352441699999758,86.36597245800021,gspan,927,37.81877022653722,35058,48,300,299,48,130.82608695652175,87,579,0.1411284648937667,0.09385113268608414,0.6245954692556634,0.25,231,42,0.14046822742474915
ocel2-p2p_filtered,"(2, 3, 8, 2, 3, 2, 3)",goods_receipt: ρ = type  │  invoice_receipt: ρ = type  │  material: ρ = StorageLocationEKPOLGORT  │  payment: ρ = AmountDMBTR_band  │  purchase_order: ρ = type  │  purchase_requisition: ρ = type  │  quotation: ρ = type,True,,685,927,0.7389428263214671,17,0.8947368421052632,44.01294498381877,1,1.3532846715328468,36,0.2610571736785329,0.01790872328134019,0.0938375839999992,70.38681233300031,gspan,927,37.81877022653722,35058,48,265,264,48,124.28787878787878,88.0,579,0.13407538164819718,0.09492988133764833,0.6245954692556634,0.25,231,33,0.125
ocel2-p2p_filtered,"(2, 3, 8, 3, 3, 2, 3)",goods_receipt: ρ = type  │  invoice_receipt: ρ = type  │  material: ρ = StorageLocationEKPOLGORT  │  payment: ρ = PaymentMethodZLSCH  │  purchase_order: ρ = type  │  purchase_requisition: ρ = type  │  quotation: ρ = type,True,,693,927,0.7475728155339806,16,0.8421052631578947,44.01294498381877,1,1.3376623376623376,24,0.2524271844660194,0.01790872328134019,0.09415512500000034,63.595347958000275,gspan,927,37.81877022653722,35058,48,240,239,48,123.7949790794979,90,579,0.13354366675242493,0.0970873786407767,0.6245954692556634,0.25,231,28,0.11715481171548117
ocel2-p2p_filtered,"(2, 3, 8, 4, 1, 2, 3)",goods_receipt: ρ = type  │  invoice_receipt: ρ = type  │  material: ρ = StorageLocationEKPOLGORT  │  payment: ρ = type  │  purchase_order: ρ = PurchasingGroupEKKOEKGRP  │  purchase_requisition: ρ = type  │  quotation: ρ = type,True,,708,927,0.7637540453074434,16,0.8421052631578947,44.01294498381877,1,1.3093220338983051,22,0.2362459546925566,0.01790872328134019,0.09576283299999488,41.21627320799962,gspan,927,37.81877022653722,35058,48,265,265,48,82.68301886792453,71,499,0.0891941951110297,0.07659115426105717,0.5382955771305286,0.25,231,5,0.018867924528301886
